Name,Term,Session,Subject,Catalog,Section,Descr,Tot Enrl,Grade,Count
"Cox,Lynne",1188,1,LTEC,3220,20,COMP GRAPH IN ED,32,F,1
"Cox,Lynne",1188,1,LTEC,3220,20,COMP GRAPH IN ED,32,W,3
"Cox,Lynne",1188,1,LTEC,5260,20,COMP GRAPHICS,11,A,9
"Cox,Lynne",1188,1,LTEC,5260,20,COMP GRAPHICS,11,B,1
"Cox,Lynne",1188,1,LTEC,5260,20,COMP GRAPHICS,11,F,1
"Cox,Lynne",1188,8W2,LTEC,5580,80,READINGS IN LTEC,23,A,19
"Cox,Lynne",1188,8W2,LTEC,5580,80,READINGS IN LTEC,23,B,2
"Cox,Lynne",1188,8W2,LTEC,5580,80,READINGS IN LTEC,23,F,1
"Cox,Lynne",1188,8W2,LTEC,5580,80,READINGS IN LTEC,23,I,1
"Dantu,Ram",1188,1,CSCE,4520,1,WIRELESS PROTOCOLS,6,A,3
"Dantu,Ram",1188,1,CSCE,4520,1,WIRELESS PROTOCOLS,6,B,2
"Dantu,Ram",1188,1,CSCE,4520,1,WIRELESS PROTOCOLS,6,F,1
"Dantu,Ram",1188,1,CSCE,6581,1,ADV TOPIC COM NETWORKS,7,A,6
"Dantu,Ram",1188,1,CSCE,6581,1,ADV TOPIC COM NETWORKS,7,B,1
"Du,Yunfei",1188,1,INFO,5960,15,L&IS INST/SEMINAR,6,A,5
"Du,Yunfei",1188,1,INFO,5960,15,L&IS INST/SEMINAR,6,I,1
"Du,Yunfei",1188,1,INFO,5960,16,L&IS INST/SEMINAR,8,A,6
"Du,Yunfei",1188,1,INFO,5960,16,L&IS INST/SEMINAR,8,B,1
"Du,Yunfei",1188,1,INFO,5960,16,L&IS INST/SEMINAR,8,I,1
"Fu,Kaibin",1188,1,MATH,1650,110,PRE-CALCULUS,101,A,16
"Fu,Kaibin",1188,1,MATH,1650,110,PRE-CALCULUS,101,B,21
"Fu,Kaibin",1188,1,MATH,1650,110,PRE-CALCULUS,101,C,20
"Fu,Kaibin",1188,1,MATH,1650,110,PRE-CALCULUS,101,D,21
"Fu,Kaibin",1188,1,MATH,1650,110,PRE-CALCULUS,101,F,18
"Fu,Kaibin",1188,1,MATH,1650,110,PRE-CALCULUS,101,W,5
"Fu,Kaibin",1188,1,MATH,1650,111,PRE-CALCULUS,34,,34
"Fu,Kaibin",1188,1,MATH,1650,112,PRE-CALCULUS,33,,33
"Fu,Kaibin",1188,1,MATH,1650,113,PRE-CALCULUS,34,,34
"Fu,Kaibin",1188,1,MATH,1650,120,PRE-CALCULUS,100,A,14
"Fu,Kaibin",1188,1,MATH,1650,120,PRE-CALCULUS,100,B,29
"Fu,Kaibin",1188,1,MATH,1650,120,PRE-CALCULUS,100,C,32
"Fu,Kaibin",1188,1,MATH,1650,120,PRE-CALCULUS,100,D,6
"Fu,Kaibin",1188,1,MATH,1650,120,PRE-CALCULUS,100,F,13
"Fu,Kaibin",1188,1,MATH,1650,120,PRE-CALCULUS,100,W,6
"Fu,Kaibin",1188,1,MATH,1650,121,PRE-CALCULUS,33,,33
"Fu,Kaibin",1188,1,MATH,1650,122,PRE-CALCULUS,32,,32
"Fu,Kaibin",1188,1,MATH,1650,123,PRE-CALCULUS,35,,35
"Fuse,Koji",1188,1,JOUR,3400,1,FUNDAMENTALS OF PR,44,A,20
"Fuse,Koji",1188,1,JOUR,3400,1,FUNDAMENTALS OF PR,44,B,15
"Fuse,Koji",1188,1,JOUR,3400,1,FUNDAMENTALS OF PR,44,C,7
"Fuse,Koji",1188,1,JOUR,3400,1,FUNDAMENTALS OF PR,44,F,1
"Fuse,Koji",1188,1,JOUR,3400,1,FUNDAMENTALS OF PR,44,W,1
"Fuse,Koji",1188,1,JOUR,5310,1,MEDIA ETHICS,10,A,8
"Fuse,Koji",1188,1,JOUR,5310,1,MEDIA ETHICS,10,B,1
"Fuse,Koji",1188,1,JOUR,5310,1,MEDIA ETHICS,10,W,1
"Glenn,Jim",1188,1,CSCE,3530,70,COMPUTER NETWORKS,6,A,3
"Glenn,Jim",1188,1,CSCE,3530,70,COMPUTER NETWORKS,6,B,3
"Gore,Ally",1188,1,ASLP,5870,1,SEM SP-LANG PATH,29,A,29
"Han,Jihye",1188,1,ART,1440,523,DESIGN I,16,,16
"Heere,Bob",1188,1,RESM,5600,501,SPT GLOB MKTPLC,6,A,2
"Heere,Bob",1188,1,RESM,5600,501,SPT GLOB MKTPLC,6,B,3
"Heere,Bob",1188,1,RESM,5600,501,SPT GLOB MKTPLC,6,W,1
"Hitt,Eric",1188,1,MULB,1808,508,JAZZ LAB BAND,19,A,18
"Hitt,Eric",1188,1,MULB,1808,508,JAZZ LAB BAND,19,B,1
"Huynh,Loc",1188,1,ART,1500,521,DRAWING I,20,,20
"Huynh,Loc",1188,1,ART,1500,523,DRAWING I,19,,19
"Jones,Amy",1188,1,DANC,2500,1,JAZZ DAN TEC LEV II,21,A,17
"Jones,Amy",1188,1,DANC,2500,1,JAZZ DAN TEC LEV II,21,B,3
"Jones,Amy",1188,1,DANC,2500,1,JAZZ DAN TEC LEV II,21,F,1
"Jones,Amy",1188,1,THEA,2351,3,THEATRE MOVEMENT I,17,A,11
"Jones,Amy",1188,1,THEA,2351,3,THEATRE MOVEMENT I,17,B,2
"Jones,Amy",1188,1,THEA,2351,3,THEATRE MOVEMENT I,17,C,1
"Jones,Amy",1188,1,THEA,2351,3,THEATRE MOVEMENT I,17,F,2
"Jones,Amy",1188,1,THEA,2351,3,THEATRE MOVEMENT I,17,W,1
"Jones,Amy",1188,1,THEA,2351,303,THEATRE MOVEMENT I,17,,17
"Klaus,Jan",1188,1,ACCT,4300,1,FED INCOME TAX,48,A,11
"Klaus,Jan",1188,1,ACCT,4300,1,FED INCOME TAX,48,B,18
"Klaus,Jan",1188,1,ACCT,4300,1,FED INCOME TAX,48,C,11
"Klaus,Jan",1188,1,ACCT,4300,1,FED INCOME TAX,48,D,6
"Klaus,Jan",1188,1,ACCT,4300,1,FED INCOME TAX,48,F,2
"Lopez,Ana",1188,1,ASTU,3155,501,METALS : PLASTICITY,14,A,2
"Lopez,Ana",1188,1,ASTU,3155,501,METALS : PLASTICITY,14,B,9
"Lopez,Ana",1188,1,ASTU,3155,501,METALS : PLASTICITY,14,C,2
"Lopez,Ana",1188,1,ASTU,3155,501,METALS : PLASTICITY,14,F,1
"Lopez,Ana",1188,1,ASTU,5150,501,JEWLY & METALWK STU,5,A,5
"Mann,Paho",1188,1,ASTU,4290,501,TOPICS IN PHOTOGRAPHY,20,A,7
"Mann,Paho",1188,1,ASTU,4290,501,TOPICS IN PHOTOGRAPHY,20,B,13
"Mann,Paho",1188,1,ASTU,4290,502,TOPICS IN PHOTOGRAPHY,20,A,14
"Mann,Paho",1188,1,ASTU,4290,502,TOPICS IN PHOTOGRAPHY,20,B,4
"Mann,Paho",1188,1,ASTU,4290,502,TOPICS IN PHOTOGRAPHY,20,C,2
"Manuj,Ila",1188,1,LSCM,3960,1,LOGISTICS SPLY CHN MGMT,103,A,20
"Manuj,Ila",1188,1,LSCM,3960,1,LOGISTICS SPLY CHN MGMT,103,B,41
"Manuj,Ila",1188,1,LSCM,3960,1,LOGISTICS SPLY CHN MGMT,103,C,24
"Manuj,Ila",1188,1,LSCM,3960,1,LOGISTICS SPLY CHN MGMT,103,D,11
"Manuj,Ila",1188,1,LSCM,3960,1,LOGISTICS SPLY CHN MGMT,103,F,3
"Manuj,Ila",1188,1,LSCM,3960,1,LOGISTICS SPLY CHN MGMT,103,I,1
"Manuj,Ila",1188,1,LSCM,3960,1,LOGISTICS SPLY CHN MGMT,103,P,1
"Manuj,Ila",1188,1,LSCM,3960,1,LOGISTICS SPLY CHN MGMT,103,W,2
"Manuj,Ila",1188,1,LSCM,4530,1,E-LOGISTICS,67,A,42
"Manuj,Ila",1188,1,LSCM,4530,1,E-LOGISTICS,67,B,13
"Manuj,Ila",1188,1,LSCM,4530,1,E-LOGISTICS,67,C,3
"Manuj,Ila",1188,1,LSCM,4530,1,E-LOGISTICS,67,D,4
"Manuj,Ila",1188,1,LSCM,4530,1,E-LOGISTICS,67,F,3
"Manuj,Ila",1188,1,LSCM,4530,1,E-LOGISTICS,67,I,1
"Manuj,Ila",1188,1,LSCM,4530,1,E-LOGISTICS,67,W,1
"Mas,Erick",1188,1,MKTG,4600,1,RETAILING,24,A,3
"Mas,Erick",1188,1,MKTG,4600,1,RETAILING,24,B,11
"Mas,Erick",1188,1,MKTG,4600,1,RETAILING,24,C,6
"Mas,Erick",1188,1,MKTG,4600,1,RETAILING,24,D,2
"Mas,Erick",1188,1,MKTG,4600,1,RETAILING,24,F,1
"Mas,Erick",1188,1,MKTG,4600,1,RETAILING,24,W,1
"Min,Jihye",1188,1,HMGT,4480,1,HOSP IND FINANCE,28,A,9
"Min,Jihye",1188,1,HMGT,4480,1,HOSP IND FINANCE,28,B,8
"Min,Jihye",1188,1,HMGT,4480,1,HOSP IND FINANCE,28,C,9
"Min,Jihye",1188,1,HMGT,4480,1,HOSP IND FINANCE,28,D,1
"Min,Jihye",1188,1,HMGT,4480,1,HOSP IND FINANCE,28,F,1
"Min,Jihye",1188,1,HMGT,4480,2,HOSP IND FINANCE,25,A,10
"Min,Jihye",1188,1,HMGT,4480,2,HOSP IND FINANCE,25,B,4
"Min,Jihye",1188,1,HMGT,4480,2,HOSP IND FINANCE,25,C,7
"Min,Jihye",1188,1,HMGT,4480,2,HOSP IND FINANCE,25,D,1
"Min,Jihye",1188,1,HMGT,4480,2,HOSP IND FINANCE,25,F,2
"Min,Jihye",1188,1,HMGT,4480,2,HOSP IND FINANCE,25,W,1
"Moye,Todd",1188,1,HIST,4890,1,CVL RTS & BL POW MVMTS,32,A,6
"Moye,Todd",1188,1,HIST,4890,1,CVL RTS & BL POW MVMTS,32,B,12
"Moye,Todd",1188,1,HIST,4890,1,CVL RTS & BL POW MVMTS,32,C,9
"Moye,Todd",1188,1,HIST,4890,1,CVL RTS & BL POW MVMTS,32,D,1
"Moye,Todd",1188,1,HIST,4890,1,CVL RTS & BL POW MVMTS,32,F,1
"Moye,Todd",1188,1,HIST,4890,1,CVL RTS & BL POW MVMTS,32,I,1
"Moye,Todd",1188,1,HIST,4890,1,CVL RTS & BL POW MVMTS,32,W,2
"Raadt,Jay",1188,1,EPSY,3013,20,READ UNDERST RESEARCH,28,A,12
"Raadt,Jay",1188,1,EPSY,3013,20,READ UNDERST RESEARCH,28,B,9
"Raadt,Jay",1188,1,EPSY,3013,20,READ UNDERST RESEARCH,28,C,2
"Raadt,Jay",1188,1,EPSY,3013,20,READ UNDERST RESEARCH,28,D,1
"Raadt,Jay",1188,1,EPSY,3013,20,READ UNDERST RESEARCH,28,F,4
"Rath,Will",1188,1,KINE,4200,1,BASIC ATH TRAIN,53,A,11
"Rath,Will",1188,1,KINE,4200,1,BASIC ATH TRAIN,53,B,23
"Rath,Will",1188,1,KINE,4200,1,BASIC ATH TRAIN,53,C,15
"Rath,Will",1188,1,KINE,4200,1,BASIC ATH TRAIN,53,D,4
"Ray,Dee C",1188,1,COUN,5700,1,INTRO PLAY THRPY,22,A,22
"Ray,Dee C",1188,1,COUN,6630,1,ADV PLAY THERAPY,13,A,12
"Ray,Dee C",1188,1,COUN,6630,1,ADV PLAY THERAPY,13,W,1
"Ray,Dee C",1188,1,COUN,6950,706,DISSERTATION,6,PR,6
"Ray,Scott",1188,1,ENGL,1320,41,COL WRIT II,25,A,18
"Ray,Scott",1188,1,ENGL,1320,41,COL WRIT II,25,B,3
"Ray,Scott",1188,1,ENGL,1320,41,COL WRIT II,25,C,1
"Ray,Scott",1188,1,ENGL,1320,41,COL WRIT II,25,F,1
"Ray,Scott",1188,1,ENGL,1320,41,COL WRIT II,25,W,2
"Ray,Scott",1188,1,ENGL,1320,43,COL WRIT II,22,A,10
"Ray,Scott",1188,1,ENGL,1320,43,COL WRIT II,22,B,6
"Ray,Scott",1188,1,ENGL,1320,43,COL WRIT II,22,C,2
"Ray,Scott",1188,1,ENGL,1320,43,COL WRIT II,22,D,1
"Ray,Scott",1188,1,ENGL,1320,43,COL WRIT II,22,F,2
"Ray,Scott",1188,1,ENGL,1320,43,COL WRIT II,22,W,1
"Reyes,Ana",1188,1,COUN,2620,2,DIVERSITY AWARENESS,25,A,18
"Reyes,Ana",1188,1,COUN,2620,2,DIVERSITY AWARENESS,25,B,2
"Reyes,Ana",1188,1,COUN,2620,2,DIVERSITY AWARENESS,25,D,1
"Reyes,Ana",1188,1,COUN,2620,2,DIVERSITY AWARENESS,25,F,3
"Reyes,Ana",1188,1,COUN,2620,2,DIVERSITY AWARENESS,25,W,1
"Tu,Wei-Mo",1188,1,RHAB,4500,810,ASSESSMENT IN RHAB,47,A,27
"Tu,Wei-Mo",1188,1,RHAB,4500,810,ASSESSMENT IN RHAB,47,B,10
"Tu,Wei-Mo",1188,1,RHAB,4500,810,ASSESSMENT IN RHAB,47,C,5
"Tu,Wei-Mo",1188,1,RHAB,4500,810,ASSESSMENT IN RHAB,47,D,1
"Tu,Wei-Mo",1188,1,RHAB,4500,810,ASSESSMENT IN RHAB,47,F,2
"Tu,Wei-Mo",1188,1,RHAB,4500,810,ASSESSMENT IN RHAB,47,I,1
"Tu,Wei-Mo",1188,1,RHAB,4500,810,ASSESSMENT IN RHAB,47,W,1
"Tu,Wei-Mo",1188,1,RHAB,5770,830,RESEARCH/PROGRAM EVAL,10,A,5
"Tu,Wei-Mo",1188,1,RHAB,5770,830,RESEARCH/PROGRAM EVAL,10,B,4
"Tu,Wei-Mo",1188,1,RHAB,5770,830,RESEARCH/PROGRAM EVAL,10,C,1
"Vera,Ryan",1188,1,RHAB,2000,1,RECOVERY SEMINAR,6,A,2
"Vera,Ryan",1188,1,RHAB,2000,1,RECOVERY SEMINAR,6,W,4
"Vera,Ryan",1188,1,RHAB,4075,1,DRUGS & ALCOHOL,99,A,39
"Vera,Ryan",1188,1,RHAB,4075,1,DRUGS & ALCOHOL,99,B,25
"Vera,Ryan",1188,1,RHAB,4075,1,DRUGS & ALCOHOL,99,C,19
"Vera,Ryan",1188,1,RHAB,4075,1,DRUGS & ALCOHOL,99,D,5
"Vera,Ryan",1188,1,RHAB,4075,1,DRUGS & ALCOHOL,99,F,9
"Vera,Ryan",1188,1,RHAB,4075,1,DRUGS & ALCOHOL,99,W,2
"Wang,Hong",1188,1,CHEM,5500,1,PHYSICAL ORGANIC,13,A,13
"Wang,Hong",1188,1,CHEM,6940,756,INDV RESEARCH,7,P,7
"Wu,Lizhen",1188,1,MUAG,1002,502,PIANO NON MUS MAJ,14,A,14
"Wu,Lizhen",1188,1,MUAG,1011,502,KEYBD SKLS MU MAJ,20,A,17
"Wu,Lizhen",1188,1,MUAG,1011,502,KEYBD SKLS MU MAJ,20,B,1
"Wu,Lizhen",1188,1,MUAG,1011,502,KEYBD SKLS MU MAJ,20,F,1
"Wu,Lizhen",1188,1,MUAG,1011,502,KEYBD SKLS MU MAJ,20,W,1
"Wu,Lizhen",1188,1,MUAG,1011,510,KEYBD SKLS MU MAJ,20,A,13
"Wu,Lizhen",1188,1,MUAG,1011,510,KEYBD SKLS MU MAJ,20,B,3
"Wu,Lizhen",1188,1,MUAG,1011,510,KEYBD SKLS MU MAJ,20,C,1
"Wu,Lizhen",1188,1,MUAG,1011,510,KEYBD SKLS MU MAJ,20,W,3
"Xu,Hanzhi",1188,1,FINA,4200,1,INVESTMENTS,53,A,27
"Xu,Hanzhi",1188,1,FINA,4200,1,INVESTMENTS,53,B,17
"Xu,Hanzhi",1188,1,FINA,4200,1,INVESTMENTS,53,C,5
"Xu,Hanzhi",1188,1,FINA,4200,1,INVESTMENTS,53,D,2
"Xu,Hanzhi",1188,1,FINA,4200,1,INVESTMENTS,53,W,2
"Yang,Qing",1188,1,CSCE,6933,710,ADV TOPICS CSCE,15,A,14
"Yang,Qing",1188,1,CSCE,6933,710,ADV TOPICS CSCE,15,I,1
"Yang,Yong",1188,1,BMEN,3350,1,BIOMEDICAL TRANSPORT,42,A,6
"Yang,Yong",1188,1,BMEN,3350,1,BIOMEDICAL TRANSPORT,42,B,16
"Yang,Yong",1188,1,BMEN,3350,1,BIOMEDICAL TRANSPORT,42,C,11
"Yang,Yong",1188,1,BMEN,3350,1,BIOMEDICAL TRANSPORT,42,D,2
"Yang,Yong",1188,1,BMEN,3350,1,BIOMEDICAL TRANSPORT,42,F,6
"Yang,Yong",1188,1,BMEN,3350,1,BIOMEDICAL TRANSPORT,42,W,1
"Zhang,Tao",1188,1,KINE,3500,1,MOTOR DEVELOPMENT,98,A,21
"Zhang,Tao",1188,1,KINE,3500,1,MOTOR DEVELOPMENT,98,B,49
"Zhang,Tao",1188,1,KINE,3500,1,MOTOR DEVELOPMENT,98,C,16
"Zhang,Tao",1188,1,KINE,3500,1,MOTOR DEVELOPMENT,98,D,6
"Zhang,Tao",1188,1,KINE,3500,1,MOTOR DEVELOPMENT,98,F,5
"Zhang,Tao",1188,1,KINE,3500,1,MOTOR DEVELOPMENT,98,W,1
"Zhang,Tao",1188,1,KINE,3560,1,SECONDARY SKILLS,12,A,7
"Zhang,Tao",1188,1,KINE,3560,1,SECONDARY SKILLS,12,B,4
"Zhang,Tao",1188,1,KINE,3560,1,SECONDARY SKILLS,12,C,1
"Zhou,Ning",1188,1,MUAG,1011,504,KEYBD SKLS MU MAJ,20,A,17
"Zhou,Ning",1188,1,MUAG,1011,504,KEYBD SKLS MU MAJ,20,B,2
"Zhou,Ning",1188,1,MUAG,1011,504,KEYBD SKLS MU MAJ,20,F,1
"Zhou,Ning",1188,1,MUAG,1013,507,KEYBD SKLS MU MAJ,14,A,12
"Zhou,Ning",1188,1,MUAG,1013,507,KEYBD SKLS MU MAJ,14,B,2
"Adams,Kari",1188,1,MUED,3100,3,MUSICIANSHIP TEACH II,21,A,17
"Adams,Kari",1188,1,MUED,3100,3,MUSICIANSHIP TEACH II,21,B,3
"Adams,Kari",1188,1,MUED,3100,3,MUSICIANSHIP TEACH II,21,C,1
"Akl,Robert",1188,1,CSCE,5933,1,TOPICS IN CSCE,22,A,21
"Akl,Robert",1188,1,CSCE,5933,1,TOPICS IN CSCE,22,B,1
"Auden,Dana",1188,1,SOCI,1510,1,INTRO SOCIOLOGY,111,A,28
"Auden,Dana",1188,1,SOCI,1510,1,INTRO SOCIOLOGY,111,B,41
"Auden,Dana",1188,1,SOCI,1510,1,INTRO SOCIOLOGY,111,C,26
"Auden,Dana",1188,1,SOCI,1510,1,INTRO SOCIOLOGY,111,D,4
"Auden,Dana",1188,1,SOCI,1510,1,INTRO SOCIOLOGY,111,F,11
"Auden,Dana",1188,1,SOCI,1510,1,INTRO SOCIOLOGY,111,W,1
"Auden,Dana",1188,1,SOCI,3260,1,RESEARCH METHODS,10,A,5
"Auden,Dana",1188,1,SOCI,3260,1,RESEARCH METHODS,10,B,2
"Auden,Dana",1188,1,SOCI,3260,1,RESEARCH METHODS,10,C,2
"Auden,Dana",1188,1,SOCI,3260,1,RESEARCH METHODS,10,W,1
"Avina,Aldo",1188,1,GEOG,3500,1,INTRO TO GIS,80,A,49
"Avina,Aldo",1188,1,GEOG,3500,1,INTRO TO GIS,80,B,15
"Avina,Aldo",1188,1,GEOG,3500,1,INTRO TO GIS,80,C,8
"Avina,Aldo",1188,1,GEOG,3500,1,INTRO TO GIS,80,F,5
"Avina,Aldo",1188,1,GEOG,3500,1,INTRO TO GIS,80,I,1
"Avina,Aldo",1188,1,GEOG,3500,1,INTRO TO GIS,80,W,2
"Avina,Aldo",1188,1,GEOG,3500,300,INTRO TO GIS,19,,19
"Avina,Aldo",1188,1,GEOG,3500,301,INTRO TO GIS,25,,25
"Bailey,Jay",1188,1,ASTU,2210,503,PAINTING I,19,A,15
"Bailey,Jay",1188,1,ASTU,2210,503,PAINTING I,19,B,4
"Bailey,Jay",1188,1,ASTU,2210,506,PAINTING I,14,A,10
"Bailey,Jay",1188,1,ASTU,2210,506,PAINTING I,14,B,2
"Bailey,Jay",1188,1,ASTU,2210,506,PAINTING I,14,C,2
"Bailey,Jay",1188,1,ASTU,3200,502,INTER FIGURE DRAW,19,A,17
"Bailey,Jay",1188,1,ASTU,3200,502,INTER FIGURE DRAW,19,B,2
"Brown,Josh",1188,1,MUED,1130,1,FOUNDATIONS,12,A,11
"Brown,Josh",1188,1,MUED,1130,1,FOUNDATIONS,12,B,1
"Brown,Josh",1188,1,MULB,1815,500,MENS CHORUS,48,A,29
"Brown,Josh",1188,1,MULB,1815,500,MENS CHORUS,48,B,9
"Brown,Josh",1188,1,MULB,1815,500,MENS CHORUS,48,C,6
"Brown,Josh",1188,1,MULB,1815,500,MENS CHORUS,48,F,1
"Brown,Josh",1188,1,MULB,1815,500,MENS CHORUS,48,W,3
"Burke,Mary",1188,1,LING,2040,1,ENDANGERED LANGS,16,A,12
"Burke,Mary",1188,1,LING,2040,1,ENDANGERED LANGS,16,B,3
"Burke,Mary",1188,1,LING,2040,1,ENDANGERED LANGS,16,W,1
"Chandy,P R",1188,1,FINA,3770,3,FINANCE,103,A,35
"Chandy,P R",1188,1,FINA,3770,3,FINANCE,103,B,37
"Chandy,P R",1188,1,FINA,3770,3,FINANCE,103,C,22
"Chandy,P R",1188,1,FINA,3770,3,FINANCE,103,D,6
"Chandy,P R",1188,1,FINA,3770,3,FINANCE,103,F,1
"Chandy,P R",1188,1,FINA,3770,3,FINANCE,103,W,2
"Chandy,P R",1188,1,FINA,3770,7,FINANCE,199,A,49
"Chandy,P R",1188,1,FINA,3770,7,FINANCE,199,B,63
"Chandy,P R",1188,1,FINA,3770,7,FINANCE,199,C,52
"Chandy,P R",1188,1,FINA,3770,7,FINANCE,199,D,13
"Chandy,P R",1188,1,FINA,3770,7,FINANCE,199,F,11
"Chandy,P R",1188,1,FINA,3770,7,FINANCE,199,W,11
"Chandy,P R",1188,1,FINA,4500,2,INTERNATL FINANCE,68,A,26
"Chandy,P R",1188,1,FINA,4500,2,INTERNATL FINANCE,68,B,22
"Chandy,P R",1188,1,FINA,4500,2,INTERNATL FINANCE,68,C,14
"Chandy,P R",1188,1,FINA,4500,2,INTERNATL FINANCE,68,D,5
"Chandy,P R",1188,1,FINA,4500,2,INTERNATL FINANCE,68,W,1
"Coelho,Amy",1188,1,MUMH,3500,301,MUS HIST TO 1750,20,,20
"Coelho,Amy",1188,1,MUMH,3500,302,MUS HIST TO 1750,31,,31
"Dewey,Jill",1188,1,BIOL,1710,2,BIOL SCI MAJORS I,105,A,23
"Dewey,Jill",1188,1,BIOL,1710,2,BIOL SCI MAJORS I,105,B,27
"Dewey,Jill",1188,1,BIOL,1710,2,BIOL SCI MAJORS I,105,C,33
"Dewey,Jill",1188,1,BIOL,1710,2,BIOL SCI MAJORS I,105,D,10
"Dewey,Jill",1188,1,BIOL,1710,2,BIOL SCI MAJORS I,105,F,9
"Dewey,Jill",1188,1,BIOL,1710,2,BIOL SCI MAJORS I,105,I,1
"Dewey,Jill",1188,1,BIOL,1710,2,BIOL SCI MAJORS I,105,W,2
"Dewey,Jill",1188,1,BIOL,1710,6,BIOL SCI MAJORS I,253,A,55
"Dewey,Jill",1188,1,BIOL,1710,6,BIOL SCI MAJORS I,253,B,77
"Dewey,Jill",1188,1,BIOL,1710,6,BIOL SCI MAJORS I,253,C,67
"Dewey,Jill",1188,1,BIOL,1710,6,BIOL SCI MAJORS I,253,D,23
"Dewey,Jill",1188,1,BIOL,1710,6,BIOL SCI MAJORS I,253,F,19
"Dewey,Jill",1188,1,BIOL,1710,6,BIOL SCI MAJORS I,253,W,12
"Doran,Emma",1188,1,PHED,1260,500,YOGA,34,A,17
"Doran,Emma",1188,1,PHED,1260,500,YOGA,34,B,10
"Doran,Emma",1188,1,PHED,1260,500,YOGA,34,C,2
"Doran,Emma",1188,1,PHED,1260,500,YOGA,34,F,4
"Doran,Emma",1188,1,PHED,1260,500,YOGA,34,W,1
"Doran,Emma",1188,1,PHED,1260,501,YOGA,30,A,22
"Doran,Emma",1188,1,PHED,1260,501,YOGA,30,B,4
"Doran,Emma",1188,1,PHED,1260,501,YOGA,30,C,3
"Doran,Emma",1188,1,PHED,1260,501,YOGA,30,W,1
"Doran,Emma",1188,1,PHED,1260,502,YOGA,32,A,22
"Doran,Emma",1188,1,PHED,1260,502,YOGA,32,B,7
"Doran,Emma",1188,1,PHED,1260,502,YOGA,32,C,3
"Doran,Emma",1188,1,PHED,1260,503,YOGA,34,A,19
"Doran,Emma",1188,1,PHED,1260,503,YOGA,34,B,11
"Doran,Emma",1188,1,PHED,1260,503,YOGA,34,C,2
"Doran,Emma",1188,1,PHED,1260,503,YOGA,34,F,1
"Doran,Emma",1188,1,PHED,1260,503,YOGA,34,W,1
"Faber,Toby",1188,1,INFO,4300,3,ADMIN INFO AGENCIES,7,A,4
"Faber,Toby",1188,1,INFO,4300,3,ADMIN INFO AGENCIES,7,C,2
"Faber,Toby",1188,1,INFO,4300,3,ADMIN INFO AGENCIES,7,D,1
"Faber,Toby",1188,1,INFO,5300,3,MGMT OF INFO AGENCY,17,A,17
"Faber,Toby",1188,1,INFO,5300,7,MGMT OF INFO AGENCY,6,A,6
"Feng,Wenbo",1188,1,MUAC,1512,703,SAXOPHONE,9,A,30
"Feng,Wenbo",1188,1,MUAC,1512,703,SAXOPHONE,9,B,30
"Feng,Wenbo",1188,1,MUAC,1512,703,SAXOPHONE,9,C,20
"Feng,Wenbo",1188,1,MUAC,1512,703,SAXOPHONE,9,F,10
"Fu,Shengli",1188,1,EENG,1910,2,LEARNING TO LEARN PROJ,25,A,10
"Fu,Shengli",1188,1,EENG,1910,2,LEARNING TO LEARN PROJ,25,B,10
"Fu,Shengli",1188,1,EENG,1910,2,LEARNING TO LEARN PROJ,25,C,4
"Fu,Shengli",1188,1,EENG,1910,2,LEARNING TO LEARN PROJ,25,F,1
"Gentry,Jay",1188,1,ENGL,1310,26,COL WRIT I,25,A,12
"Gentry,Jay",1188,1,ENGL,1310,26,COL WRIT I,25,B,8
"Gentry,Jay",1188,1,ENGL,1310,26,COL WRIT I,25,C,1
"Gentry,Jay",1188,1,ENGL,1310,26,COL WRIT I,25,F,4
"Gentry,Jay",1188,1,ENGL,1310,41,COL WRIT I,23,A,9
"Gentry,Jay",1188,1,ENGL,1310,41,COL WRIT I,23,B,4
"Gentry,Jay",1188,1,ENGL,1310,41,COL WRIT I,23,C,3
"Gentry,Jay",1188,1,ENGL,1310,41,COL WRIT I,23,D,1
"Gentry,Jay",1188,1,ENGL,1310,41,COL WRIT I,23,F,6
"Gentry,Jay",1188,1,TECM,2700,12,TECHNICAL WRITING,28,A,16
"Gentry,Jay",1188,1,TECM,2700,12,TECHNICAL WRITING,28,B,8
"Gentry,Jay",1188,1,TECM,2700,12,TECHNICAL WRITING,28,C,3
"Gentry,Jay",1188,1,TECM,2700,12,TECHNICAL WRITING,28,D,1
"Gillum,Ted",1188,8W2,EDLE,5700,80,PRACTICUM ED LEAD,15,A,14
"Gillum,Ted",1188,8W2,EDLE,5700,80,PRACTICUM ED LEAD,15,F,1
"Haag,Maria",1188,1,ART,1500,516,DRAWING I,20,,20
"Haag,Maria",1188,1,ART,1500,517,DRAWING I,20,,20
"Harl,Casey",1188,1,TNTX,1100,4,SECOND TEACH ED PREP I,12,A,5
"Harl,Casey",1188,1,TNTX,1100,4,SECOND TEACH ED PREP I,12,B,2
"Harl,Casey",1188,1,TNTX,1100,4,SECOND TEACH ED PREP I,12,C,1
"Harl,Casey",1188,1,TNTX,1100,4,SECOND TEACH ED PREP I,12,F,2
"Harl,Casey",1188,1,TNTX,1100,4,SECOND TEACH ED PREP I,12,W,2
"Harl,Casey",1188,1,TNTX,3100,1,CONCEPTUAL ALG GEOM,14,A,5
