Term,Session,Subject,Catalog,Section,Descr,Name,Tot Enrl,Grade,Count ID,Actual Count
2017 Fall,1,RESM,2550,001,RESM DIVERSITY ENVIRON,"Judd,Doryce Elyn",54,F,3,1
2017 Fall,1,RESM,2550,001,RESM DIVERSITY ENVIRON,"Judd,Doryce Elyn",54,W,3,1
2017 Fall,1,RESM,3050,001,PROGRAMMING RESM,"Walker,Joseph",70,A,78,26
2017 Fall,1,RESM,3050,001,PROGRAMMING RESM,"Walker,Joseph",70,B,72,24
2017 Fall,1,RESM,3050,001,PROGRAMMING RESM,"Walker,Joseph",70,C,45,15
2017 Fall,1,RESM,3050,001,PROGRAMMING RESM,"Walker,Joseph",70,D,3,1
2017 Fall,1,RESM,3050,001,PROGRAMMING RESM,"Walker,Joseph",70,F,6,2
2017 Fall,1,RESM,3050,001,PROGRAMMING RESM,"Walker,Joseph",70,I,6,2
2017 Fall,1,RESM,4050,001,MANAGEMENT IN RESM,"Hagan,Briton Alby",51,A,51,17
2017 Fall,1,RESM,4050,001,MANAGEMENT IN RESM,"Hagan,Briton Alby",51,B,51,17
2017 Fall,1,RESM,4050,001,MANAGEMENT IN RESM,"Hagan,Briton Alby",51,C,33,11
2017 Fall,1,RESM,4050,001,MANAGEMENT IN RESM,"Hagan,Briton Alby",51,D,6,2
2017 Fall,1,RESM,4050,001,MANAGEMENT IN RESM,"Hagan,Briton Alby",51,F,9,3
2017 Fall,1,RESM,4050,001,MANAGEMENT IN RESM,"Hagan,Briton Alby",51,W,3,1
2017 Fall,1,RESM,4050,002,MANAGEMENT IN RESM,"Goodwin,Jeff Earl",40,A,42,14
2017 Fall,1,RESM,4050,002,MANAGEMENT IN RESM,"Goodwin,Jeff Earl",40,B,42,14
2017 Fall,1,RESM,4050,002,MANAGEMENT IN RESM,"Goodwin,Jeff Earl",40,C,18,6
2017 Fall,1,RESM,4050,002,MANAGEMENT IN RESM,"Goodwin,Jeff Earl",40,D,9,3
2017 Fall,1,RESM,4050,002,MANAGEMENT IN RESM,"Goodwin,Jeff Earl",40,F,9,3
2017 Fall,1,RESM,4060,001,THERAP ACT & AGING,"Morton,Joshua Arnell",20,A,30,10
2017 Fall,1,RESM,4060,001,THERAP ACT & AGING,"Morton,Joshua Arnell",20,B,15,5
2017 Fall,1,RESM,4060,001,THERAP ACT & AGING,"Morton,Joshua Arnell",20,C,3,1
2017 Fall,1,RESM,4060,001,THERAP ACT & AGING,"Morton,Joshua Arnell",20,D,6,2
2017 Fall,1,RESM,4060,001,THERAP ACT & AGING,"Morton,Joshua Arnell",20,F,3,1
2017 Fall,1,RESM,4060,001,THERAP ACT & AGING,"Morton,Joshua Arnell",20,P,3,1
2017 Fall,1,RESM,4070,001,STAFFING IN RESM,"Hagan,Briton Alby",72,A,33,11
2017 Fall,1,RESM,4070,001,STAFFING IN RESM,"Hagan,Briton Alby",72,B,54,18
2017 Fall,1,RESM,4070,001,STAFFING IN RESM,"Hagan,Briton Alby",72,C,75,25
2017 Fall,1,RESM,4070,001,STAFFING IN RESM,"Hagan,Briton Alby",72,D,33,11
2017 Fall,1,RESM,4070,001,STAFFING IN RESM,"Hagan,Briton Alby",72,F,21,7
2017 Fall,1,RESM,4080,001,LEGAL DIMENSIONS,"Stowers,Renaldo L",69,A,60,20
2017 Fall,1,RESM,4080,001,LEGAL DIMENSIONS,"Stowers,Renaldo L",69,B,93,31
2017 Fall,1,RESM,4080,001,LEGAL DIMENSIONS,"Stowers,Renaldo L",69,C,39,13
2017 Fall,1,RESM,4080,001,LEGAL DIMENSIONS,"Stowers,Renaldo L",69,D,6,2
2017 Fall,1,RESM,4080,001,LEGAL DIMENSIONS,"Stowers,Renaldo L",69,F,9,3
2017 Fall,1,RESM,4100,501,INTERNSHIP IN RESM,"Keller,Marian Jean",8,A,12,4
2017 Fall,1,RESM,4100,501,INTERNSHIP IN RESM,"Keller,Marian Jean",8,B,12,4
2017 Fall,1,RESM,4100,502,INTERNSHIP IN RESM,"Keller,Marian Jean",8,A,15,5
2017 Fall,1,RESM,4100,502,INTERNSHIP IN RESM,"Keller,Marian Jean",8,B,9,3
2017 Fall,1,RESM,4100,503,INTERNSHIP IN RESM,"Keller,Marian Jean",8,A,15,5
2017 Fall,1,RESM,4100,503,INTERNSHIP IN RESM,"Keller,Marian Jean",8,B,9,3
2017 Fall,1,RESM,4100,504,INTERNSHIP IN RESM,"Keller,Marian Jean",8,A,21,7
2017 Fall,1,RESM,4100,504,INTERNSHIP IN RESM,"Keller,Marian Jean",8,B,3,1
2017 Fall,1,RESM,4150,001,PROF DEVELOPMENT,"Judd,Doryce Elyn",62,A,138,46
2017 Fall,1,RESM,4150,001,PROF DEVELOPMENT,"Judd,Doryce Elyn",62,B,30,10
2017 Fall,1,RESM,4150,001,PROF DEVELOPMENT,"Judd,Doryce Elyn",62,C,12,4
2017 Fall,1,RESM,4150,001,PROF DEVELOPMENT,"Judd,Doryce Elyn",62,D,3,1
2017 Fall,1,RESM,4150,001,PROF DEVELOPMENT,"Judd,Doryce Elyn",62,F,3,1
2017 Fall,1,RESM,4150,003,PROF DEVELOPMENT,"Judd,Doryce Elyn",76,A,177,59
2017 Fall,1,RESM,4150,003,PROF DEVELOPMENT,"Judd,Doryce Elyn",76,B,36,12
2017 Fall,1,RESM,4150,003,PROF DEVELOPMENT,"Judd,Doryce Elyn",76,C,15,5
2017 Fall,1,RESM,4180,501,FACILITIES IN RESM,"Greene,Delon",19,A,27,9
2017 Fall,1,RESM,4180,501,FACILITIES IN RESM,"Greene,Delon",19,B,12,4
2017 Fall,1,RESM,4180,501,FACILITIES IN RESM,"Greene,Delon",19,C,18,6
2017 Fall,1,RESM,4200,001,COMMERCIAL RESM,"Walker,Joseph",78,A,129,43
2017 Fall,1,RESM,4200,001,COMMERCIAL RESM,"Walker,Joseph",78,B,87,29
2017 Fall,1,RESM,4200,001,COMMERCIAL RESM,"Walker,Joseph",78,C,12,4
2017 Fall,1,RESM,4200,001,COMMERCIAL RESM,"Walker,Joseph",78,F,6,2
2017 Fall,1,RESM,4340,501,EVENT PROD IN RESM,"Greene,Delon",22,A,39,13
2017 Fall,1,RESM,4340,501,EVENT PROD IN RESM,"Greene,Delon",22,B,12,4
2017 Fall,1,RESM,4340,501,EVENT PROD IN RESM,"Greene,Delon",22,C,12,4
2017 Fall,1,RESM,4340,501,EVENT PROD IN RESM,"Greene,Delon",22,D,3,1
2017 Fall,1,RESM,4800,501,STUDIES IN RESM,"Kim,Minhong",4,A,6,2
2017 Fall,1,RESM,4800,501,STUDIES IN RESM,"Kim,Minhong",4,B,3,1
2017 Fall,1,RESM,4800,501,STUDIES IN RESM,"Kim,Minhong",4,P,3,1
2017 Fall,1,RESM,5060,001,AREAS&FAC RECSPORT,"Collins Jr,John R",22,A,36,12
2017 Fall,1,RESM,5060,001,AREAS&FAC RECSPORT,"Collins Jr,John R",22,B,27,9
2017 Fall,1,RESM,5060,001,AREAS&FAC RECSPORT,"Collins Jr,John R",22,I,3,1
2017 Fall,1,RESM,5060,501,AREAS&FAC RECSPORT,"Walker,Joseph",7,A,15,5
2017 Fall,1,RESM,5060,501,AREAS&FAC RECSPORT,"Walker,Joseph",7,B,3,1
2017 Fall,1,RESM,5060,501,AREAS&FAC RECSPORT,"Walker,Joseph",7,I,3,1
2017 Fall,1,RESM,5110,001,CRIT ANYL PRO LIT RESM,"Walker,Joseph",9,A,18,6
2017 Fall,1,RESM,5110,001,CRIT ANYL PRO LIT RESM,"Walker,Joseph",9,B,6,2
2017 Fall,1,RESM,5110,001,CRIT ANYL PRO LIT RESM,"Walker,Joseph",9,I,3,1
2017 Fall,1,RESM,5120,001,DIVERS & INCLU IN RESM,"Keller,Marian Jean",19,A,27,9
2017 Fall,1,RESM,5120,001,DIVERS & INCLU IN RESM,"Keller,Marian Jean",19,B,18,6
2017 Fall,1,RESM,5120,001,DIVERS & INCLU IN RESM,"Keller,Marian Jean",19,F,3,1
2017 Fall,1,RESM,5120,001,DIVERS & INCLU IN RESM,"Keller,Marian Jean",19,I,9,3
2017 Fall,1,RESM,5520,501,STRA MKTG SPT EVNT,"Nite,Kristofer Calvin",10,A,21,7
2017 Fall,1,RESM,5520,501,STRA MKTG SPT EVNT,"Nite,Kristofer Calvin",10,B,9,3
2017 Fall,1,RESM,5600,501,SPT GLOB MKTPLC,"Kim,Minhong",9,A,21,7
2017 Fall,1,RESM,5600,501,SPT GLOB MKTPLC,"Kim,Minhong",9,B,3,1
2017 Fall,1,RESM,5600,501,SPT GLOB MKTPLC,"Kim,Minhong",9,C,3,1
2017 Fall,1,RESM,5800,001,STUDIES IN RESM,"Nauright,John Rudolph",7,A,21,7
2017 Fall,1,RESM,5800,002,STUDIES IN RESM,"Collins Jr,John R",9,A,27,9
2017 Fall,1,RESM,5900,700,SPEC PROB RESM,"Nauright,John Rudolph",4,A,12,4
2017 Fall,1,RETL,2550,001,RETAIL OPERATIONS,"Walker,Elena",48,A,96,32
2017 Fall,1,RETL,2550,001,RETAIL OPERATIONS,"Walker,Elena",48,B,39,13
2017 Fall,1,RETL,2550,001,RETAIL OPERATIONS,"Walker,Elena",48,C,9,3
2017 Fall,1,RETL,3880,001,PROFIT-CENTERED RETAIL,"Storm,Laura Gayle",8,A,24,8
2017 Fall,1,RETL,3950,001,VISUAL MERCH AND PROMO,"Zorola,Marissa S",58,A,78,26
2017 Fall,1,RETL,3950,001,VISUAL MERCH AND PROMO,"Zorola,Marissa S",58,B,66,22
2017 Fall,1,RETL,3950,001,VISUAL MERCH AND PROMO,"Zorola,Marissa S",58,C,24,8
2017 Fall,1,RETL,3950,001,VISUAL MERCH AND PROMO,"Zorola,Marissa S",58,D,3,1
2017 Fall,1,RETL,3950,001,VISUAL MERCH AND PROMO,"Zorola,Marissa S",58,W,3,1
2017 Fall,1,RETL,4850,001,BRAND DEVELOPMENT,"Walker,Elena",49,A,84,28
2017 Fall,1,RETL,4850,001,BRAND DEVELOPMENT,"Walker,Elena",49,B,45,15
2017 Fall,1,RETL,4850,001,BRAND DEVELOPMENT,"Walker,Elena",49,C,12,4
2017 Fall,1,RETL,4850,001,BRAND DEVELOPMENT,"Walker,Elena",49,F,6,2
2017 Fall,1,RHAB,2000,001,RECOVERY SEMINAR,"Trail,Amy Marie",9,A,18,6
2017 Fall,1,RHAB,2000,001,RECOVERY SEMINAR,"Trail,Amy Marie",9,B,6,2
2017 Fall,1,RHAB,2000,001,RECOVERY SEMINAR,"Trail,Amy Marie",9,Z,3,1
2017 Fall,1,RHAB,3000,810,MICROCOUNSELING,"Garland,Paula H",301,A,711,237
2017 Fall,1,RHAB,3000,810,MICROCOUNSELING,"Garland,Paula H",301,B,120,40
2017 Fall,1,RHAB,3000,810,MICROCOUNSELING,"Garland,Paula H",301,C,48,16
2017 Fall,1,RHAB,3000,810,MICROCOUNSELING,"Garland,Paula H",301,D,6,2
2017 Fall,1,RHAB,3000,810,MICROCOUNSELING,"Garland,Paula H",301,F,9,3
2017 Fall,1,RHAB,3000,810,MICROCOUNSELING,"Garland,Paula H",301,P,3,1
2017 Fall,1,RHAB,3000,810,MICROCOUNSELING,"Garland,Paula H",301,W,6,2
2017 Fall,1,RHAB,3100,001,DISABILITY & SOCIETY,"Levingston,Brandi Darensbourg",41,A,57,19
2017 Fall,1,RHAB,3100,001,DISABILITY & SOCIETY,"Levingston,Brandi Darensbourg",41,B,27,9
2017 Fall,1,RHAB,3100,001,DISABILITY & SOCIETY,"Levingston,Brandi Darensbourg",41,C,21,7
2017 Fall,1,RHAB,3100,001,DISABILITY & SOCIETY,"Levingston,Brandi Darensbourg",41,D,6,2
2017 Fall,1,RHAB,3100,001,DISABILITY & SOCIETY,"Levingston,Brandi Darensbourg",41,F,9,3
2017 Fall,1,RHAB,3100,001,DISABILITY & SOCIETY,"Levingston,Brandi Darensbourg",41,W,3,1
2017 Fall,1,RHAB,3100,810,DISABILITY & SOCIETY,"Carpenter,Lucy Victoria",113,A,213,71
2017 Fall,1,RHAB,3100,810,DISABILITY & SOCIETY,"Carpenter,Lucy Victoria",113,B,39,13
2017 Fall,1,RHAB,3100,810,DISABILITY & SOCIETY,"Carpenter,Lucy Victoria",113,C,33,11
2017 Fall,1,RHAB,3100,810,DISABILITY & SOCIETY,"Carpenter,Lucy Victoria",113,D,12,4
2017 Fall,1,RHAB,3100,810,DISABILITY & SOCIETY,"Carpenter,Lucy Victoria",113,F,36,12
2017 Fall,1,RHAB,3100,810,DISABILITY & SOCIETY,"Carpenter,Lucy Victoria",113,W,6,2
2017 Fall,1,RHAB,3900,810,REHAB CASE MANAGEMENT,"George,Crystal Hummel",67,A,72,24
2017 Fall,1,RHAB,3900,810,REHAB CASE MANAGEMENT,"George,Crystal Hummel",67,B,54,18
2017 Fall,1,RHAB,3900,810,REHAB CASE MANAGEMENT,"George,Crystal Hummel",67,C,24,8
2017 Fall,1,RHAB,3900,810,REHAB CASE MANAGEMENT,"George,Crystal Hummel",67,D,6,2
2017 Fall,1,RHAB,3900,810,REHAB CASE MANAGEMENT,"George,Crystal Hummel",67,F,33,11
2017 Fall,1,RHAB,3900,810,REHAB CASE MANAGEMENT,"George,Crystal Hummel",67,W,12,4
2017 Fall,1,RHAB,3975,001,ADDICTIONS,"Watts,Justin",109,A,186,62
2017 Fall,1,RHAB,3975,001,ADDICTIONS,"Watts,Justin",109,B,78,26
2017 Fall,1,RHAB,3975,001,ADDICTIONS,"Watts,Justin",109,C,39,13
2017 Fall,1,RHAB,3975,001,ADDICTIONS,"Watts,Justin",109,D,3,1
2017 Fall,1,RHAB,3975,001,ADDICTIONS,"Watts,Justin",109,F,18,6
2017 Fall,1,RHAB,3975,001,ADDICTIONS,"Watts,Justin",109,W,3,1
2017 Fall,1,RHAB,4075,001,DRUGS & ALCOHOL,"Trail,Amy Marie",102,A,192,64
2017 Fall,1,RHAB,4075,001,DRUGS & ALCOHOL,"Trail,Amy Marie",102,B,72,24
2017 Fall,1,RHAB,4075,001,DRUGS & ALCOHOL,"Trail,Amy Marie",102,C,30,10
2017 Fall,1,RHAB,4075,001,DRUGS & ALCOHOL,"Trail,Amy Marie",102,D,6,2
2017 Fall,1,RHAB,4075,001,DRUGS & ALCOHOL,"Trail,Amy Marie",102,F,6,2
2017 Fall,1,RHAB,4100,810,RHAB SRVCE DELVRY SYS,"Levingston,Brandi Darensbourg",75,A,84,28
2017 Fall,1,RHAB,4100,810,RHAB SRVCE DELVRY SYS,"Levingston,Brandi Darensbourg",75,B,63,21
2017 Fall,1,RHAB,4100,810,RHAB SRVCE DELVRY SYS,"Levingston,Brandi Darensbourg",75,C,27,9
2017 Fall,1,RHAB,4100,810,RHAB SRVCE DELVRY SYS,"Levingston,Brandi Darensbourg",75,D,12,4
2017 Fall,1,RHAB,4100,810,RHAB SRVCE DELVRY SYS,"Levingston,Brandi Darensbourg",75,F,33,11
2017 Fall,1,RHAB,4100,810,RHAB SRVCE DELVRY SYS,"Levingston,Brandi Darensbourg",75,W,6,2
2017 Fall,1,RHAB,4175,001,ADDICT TREATMNT MODELS,"Garland,Paula H",28,A,72,24
2017 Fall,1,RHAB,4175,001,ADDICT TREATMNT MODELS,"Garland,Paula H",28,B,6,2
2017 Fall,1,RHAB,4175,001,ADDICT TREATMNT MODELS,"Garland,Paula H",28,C,3,1
2017 Fall,1,RHAB,4175,001,ADDICT TREATMNT MODELS,"Garland,Paula H",28,F,3,1
2017 Fall,1,RHAB,4200,810,ASPECTS OF DISAB,"Brooks,Jessica Marie",88,A,105,35
2017 Fall,1,RHAB,4200,810,ASPECTS OF DISAB,"Brooks,Jessica Marie",88,B,93,31
2017 Fall,1,RHAB,4200,810,ASPECTS OF DISAB,"Brooks,Jessica Marie",88,C,39,13
2017 Fall,1,RHAB,4200,810,ASPECTS OF DISAB,"Brooks,Jessica Marie",88,F,18,6
2017 Fall,1,RHAB,4200,810,ASPECTS OF DISAB,"Brooks,Jessica Marie",88,W,9,3
2017 Fall,1,RHAB,4275,810,"ALC, DRUGS & DISABILITY","Chowdhury,Dalia",89,A,132,44
2017 Fall,1,RHAB,4275,810,"ALC, DRUGS & DISABILITY","Chowdhury,Dalia",89,B,63,21
2017 Fall,1,RHAB,4275,810,"ALC, DRUGS & DISABILITY","Chowdhury,Dalia",89,C,12,4
2017 Fall,1,RHAB,4275,810,"ALC, DRUGS & DISABILITY","Chowdhury,Dalia",89,D,6,2
2017 Fall,1,RHAB,4275,810,"ALC, DRUGS & DISABILITY","Chowdhury,Dalia",89,F,42,14
2017 Fall,1,RHAB,4275,810,"ALC, DRUGS & DISABILITY","Chowdhury,Dalia",89,I,9,3
2017 Fall,1,RHAB,4275,810,"ALC, DRUGS & DISABILITY","Chowdhury,Dalia",89,W,3,1
2017 Fall,1,RHAB,4300,810,PSYCH REHAB,"Sanchez,Jennifer",71,A,48,16
2017 Fall,1,RHAB,4300,810,PSYCH REHAB,"Sanchez,Jennifer",71,B,84,28
2017 Fall,1,RHAB,4300,810,PSYCH REHAB,"Sanchez,Jennifer",71,C,33,11
2017 Fall,1,RHAB,4300,810,PSYCH REHAB,"Sanchez,Jennifer",71,D,21,7
2017 Fall,1,RHAB,4300,810,PSYCH REHAB,"Sanchez,Jennifer",71,F,21,7
2017 Fall,1,RHAB,4300,810,PSYCH REHAB,"Sanchez,Jennifer",71,I,3,1
2017 Fall,1,RHAB,4300,810,PSYCH REHAB,"Sanchez,Jennifer",71,W,3,1
2017 Fall,1,RHAB,4375,001,ADDICT COUNSEL GROUP,"Garland,Paula H",29,A,66,22
2017 Fall,1,RHAB,4375,001,ADDICT COUNSEL GROUP,"Garland,Paula H",29,B,9,3
2017 Fall,1,RHAB,4375,001,ADDICT COUNSEL GROUP,"Garland,Paula H",29,C,3,1
2017 Fall,1,RHAB,4375,001,ADDICT COUNSEL GROUP,"Garland,Paula H",29,F,6,2
2017 Fall,1,RHAB,4375,001,ADDICT COUNSEL GROUP,"Garland,Paula H",29,W,3,1
2017 Fall,1,RHAB,4500,810,ASSESSMENT IN RHAB,"Tu,Wei-Mo",74,A,123,41
2017 Fall,1,RHAB,4500,810,ASSESSMENT IN RHAB,"Tu,Wei-Mo",74,B,33,11
2017 Fall,1,RHAB,4500,810,ASSESSMENT IN RHAB,"Tu,Wei-Mo",74,C,30,10
2017 Fall,1,RHAB,4500,810,ASSESSMENT IN RHAB,"Tu,Wei-Mo",74,D,6,2
2017 Fall,1,RHAB,4500,810,ASSESSMENT IN RHAB,"Tu,Wei-Mo",74,F,27,9
2017 Fall,1,RHAB,4500,810,ASSESSMENT IN RHAB,"Tu,Wei-Mo",74,W,3,1
2017 Fall,1,RHAB,4675,810,AODA COMPETENCIES,"Garland,Paula H",55,A,114,38
2017 Fall,1,RHAB,4675,810,AODA COMPETENCIES,"Garland,Paula H",55,B,36,12
2017 Fall,1,RHAB,4675,810,AODA COMPETENCIES,"Garland,Paula H",55,C,9,3
2017 Fall,1,RHAB,4675,810,AODA COMPETENCIES,"Garland,Paula H",55,F,6,2
2017 Fall,1,RHAB,4700,810,EMPLOYMENT SERVICES,"Garber,Martha Ann",80,A,99,33
2017 Fall,1,RHAB,4700,810,EMPLOYMENT SERVICES,"Garber,Martha Ann",80,B,69,23
2017 Fall,1,RHAB,4700,810,EMPLOYMENT SERVICES,"Garber,Martha Ann",80,C,39,13
2017 Fall,1,RHAB,4700,810,EMPLOYMENT SERVICES,"Garber,Martha Ann",80,D,15,5
2017 Fall,1,RHAB,4700,810,EMPLOYMENT SERVICES,"Garber,Martha Ann",80,F,18,6
2017 Fall,1,RHAB,4880,810,RHAB PRACTICUM,"Kier,Christiaan",38,A,84,28
2017 Fall,1,RHAB,4880,810,RHAB PRACTICUM,"Kier,Christiaan",38,B,18,6
2017 Fall,1,RHAB,4880,810,RHAB PRACTICUM,"Kier,Christiaan",38,C,3,1
2017 Fall,1,RHAB,4880,810,RHAB PRACTICUM,"Kier,Christiaan",38,F,3,1
2017 Fall,1,RHAB,4880,810,RHAB PRACTICUM,"Kier,Christiaan",38,W,6,2
2017 Fall,1,RHAB,5700,001,INTRO/REHABILITATION,"Levingston,Brandi Darensbourg",23,A,48,16
2017 Fall,1,RHAB,5700,001,INTRO/REHABILITATION,"Levingston,Brandi Darensbourg",23,B,15,5
2017 Fall,1,RHAB,5700,001,INTRO/REHABILITATION,"Levingston,Brandi Darensbourg",23,C,3,1
2017 Fall,1,RHAB,5700,001,INTRO/REHABILITATION,"Levingston,Brandi Darensbourg",23,W,3,1
2017 Fall,1,RHAB,5700,810,INTRO/REHABILITATION,"Mojica,Rechelle W",18,A,24,8
2017 Fall,1,RHAB,5700,810,INTRO/REHABILITATION,"Mojica,Rechelle W",18,B,18,6
2017 Fall,1,RHAB,5700,810,INTRO/REHABILITATION,"Mojica,Rechelle W",18,C,3,1
2017 Fall,1,RHAB,5700,810,INTRO/REHABILITATION,"Mojica,Rechelle W",18,D,6,2
2017 Fall,1,RHAB,5700,810,INTRO/REHABILITATION,"Mojica,Rechelle W",18,W,3,1
2017 Fall,1,RHAB,5710,830,MULTICULTURAL REHAB,"Finn,Kim Loan Nguyen",40,A,93,31
2017 Fall,1,RHAB,5710,830,MULTICULTURAL REHAB,"Finn,Kim Loan Nguyen",40,B,21,7
2017 Fall,1,RHAB,5710,830,MULTICULTURAL REHAB,"Finn,Kim Loan Nguyen",40,W,6,2
2017 Fall,1,RHAB,5720,001,COUNSELING THEORIES,"Darr,Jay",22,A,21,7
2017 Fall,1,RHAB,5720,001,COUNSELING THEORIES,"Darr,Jay",22,B,33,11
2017 Fall,1,RHAB,5720,001,COUNSELING THEORIES,"Darr,Jay",22,F,6,2
2017 Fall,1,RHAB,5720,001,COUNSELING THEORIES,"Darr,Jay",22,W,6,2
2017 Fall,1,RHAB,5723,810,GROUP WORK AND REHAB,"Watts,Justin",10,A,24,8
2017 Fall,1,RHAB,5723,810,GROUP WORK AND REHAB,"Watts,Justin",10,B,6,2
2017 Fall,1,RHAB,5723,820,GROUP WORK AND REHAB,"Watts,Justin",4,A,12,4
2017 Fall,1,RHAB,5732,830,PRINCIPLES PSYCH REHAB,"Johnson,Amanda",22,A,60,20
2017 Fall,1,RHAB,5732,830,PRINCIPLES PSYCH REHAB,"Johnson,Amanda",22,B,3,1
2017 Fall,1,RHAB,5732,830,PRINCIPLES PSYCH REHAB,"Johnson,Amanda",22,W,3,1
2017 Fall,1,RHAB,5734,810,PSYCHOPATHOLOGY REHAB,"Sharma,Rachita",28,A,75,25
2017 Fall,1,RHAB,5734,810,PSYCHOPATHOLOGY REHAB,"Sharma,Rachita",28,C,6,2
2017 Fall,1,RHAB,5734,810,PSYCHOPATHOLOGY REHAB,"Sharma,Rachita",28,I,3,1
2017 Fall,1,RHAB,5740,001,REHAB ASSESSMENT,"Chowdhury,Dalia",14,A,36,12
2017 Fall,1,RHAB,5740,001,REHAB ASSESSMENT,"Chowdhury,Dalia",14,B,3,1
2017 Fall,1,RHAB,5740,001,REHAB ASSESSMENT,"Chowdhury,Dalia",14,W,3,1
2017 Fall,1,RHAB,5770,830,RESEARCH/PROGRAM EVAL,"Tu,Wei-Mo",13,A,15,5
2017 Fall,1,RHAB,5770,830,RESEARCH/PROGRAM EVAL,"Tu,Wei-Mo",13,B,18,6
2017 Fall,1,RHAB,5770,830,RESEARCH/PROGRAM EVAL,"Tu,Wei-Mo",13,C,3,1
2017 Fall,1,RHAB,5770,830,RESEARCH/PROGRAM EVAL,"Tu,Wei-Mo",13,W,3,1
2017 Fall,1,RHAB,5811,810,RHAB PRACTICUM,"Sharma,Rachita",9,A,24,8
2017 Fall,1,RHAB,5811,810,RHAB PRACTICUM,"Sharma,Rachita",9,B,3,1
2017 Fall,1,RHAB,5812,810,RHAB INTERNSHIP,"Sharma,Rachita",11,A,30,10
2017 Fall,1,RHAB,5812,810,RHAB INTERNSHIP,"Sharma,Rachita",11,B,3,1
2017 Fall,1,RHAB,5900,810,SPECIAL PROBLEMS,"Watts,Justin",5,A,12,4
2017 Fall,1,RHAB,5900,810,SPECIAL PROBLEMS,"Watts,Justin",5,B,3,1
2017 Fall,1,RMIN,2500,001,PR RISK INS MGMT,"Xu,Jianren",19,A,6,2
2017 Fall,1,RMIN,2500,001,PR RISK INS MGMT,"Xu,Jianren",19,B,21,7
2017 Fall,1,RMIN,2500,001,PR RISK INS MGMT,"Xu,Jianren",19,C,18,6
2017 Fall,1,RMIN,2500,001,PR RISK INS MGMT,"Xu,Jianren",19,D,6,2
2017 Fall,1,RMIN,2500,001,PR RISK INS MGMT,"Xu,Jianren",19,F,6,2
2017 Fall,1,RMIN,2500,002,PR RISK INS MGMT,"Xu,Jianren",16,A,3,1
2017 Fall,1,RMIN,2500,002,PR RISK INS MGMT,"Xu,Jianren",16,B,9,3
2017 Fall,1,RMIN,2500,002,PR RISK INS MGMT,"Xu,Jianren",16,C,24,8
2017 Fall,1,RMIN,2500,002,PR RISK INS MGMT,"Xu,Jianren",16,D,6,2
2017 Fall,1,RMIN,2500,002,PR RISK INS MGMT,"Xu,Jianren",16,F,3,1
2017 Fall,1,RMIN,2500,002,PR RISK INS MGMT,"Xu,Jianren",16,W,3,1
2017 Fall,1,RMIN,2500,003,PR RISK INS MGMT,"Ma,Yu-luen",25,A,12,4
2017 Fall,1,RMIN,2500,003,PR RISK INS MGMT,"Ma,Yu-luen",25,B,18,6
2017 Fall,1,RMIN,2500,003,PR RISK INS MGMT,"Ma,Yu-luen",25,C,24,8
2017 Fall,1,RMIN,2500,003,PR RISK INS MGMT,"Ma,Yu-luen",25,D,9,3
2017 Fall,1,RMIN,2500,003,PR RISK INS MGMT,"Ma,Yu-luen",25,F,6,2
2017 Fall,1,RMIN,2500,003,PR RISK INS MGMT,"Ma,Yu-luen",25,W,6,2
2017 Fall,1,RMIN,2500,004,PR RISK INS MGMT,"Jenkins,Dale",19,A,15,5
2017 Fall,1,RMIN,2500,004,PR RISK INS MGMT,"Jenkins,Dale",19,B,24,8
2017 Fall,1,RMIN,2500,004,PR RISK INS MGMT,"Jenkins,Dale",19,C,15,5
2017 Fall,1,RMIN,2500,004,PR RISK INS MGMT,"Jenkins,Dale",19,F,3,1
2017 Fall,1,RMIN,4200,001,LIFE INSU,"Poe,Stephen Lewis",26,A,15,5
2017 Fall,1,RMIN,4200,001,LIFE INSU,"Poe,Stephen Lewis",26,B,27,9
2017 Fall,1,RMIN,4200,001,LIFE INSU,"Poe,Stephen Lewis",26,C,24,8
2017 Fall,1,RMIN,4200,001,LIFE INSU,"Poe,Stephen Lewis",26,D,3,1
2017 Fall,1,RMIN,4200,001,LIFE INSU,"Poe,Stephen Lewis",26,F,3,1
2017 Fall,1,RMIN,4200,001,LIFE INSU,"Poe,Stephen Lewis",26,W,6,2
2017 Fall,1,RMIN,4300,001,LIABILITY RISK MGMT,"Pope,Nat",23,A,21,7
2017 Fall,1,RMIN,4300,001,LIABILITY RISK MGMT,"Pope,Nat",23,B,45,15
2017 Fall,1,RMIN,4300,001,LIABILITY RISK MGMT,"Pope,Nat",23,W,3,1
2017 Fall,1,RMIN,4500,001,ESTATE PLANNING,"Poe,Stephen Lewis",20,A,12,4
2017 Fall,1,RMIN,4500,001,ESTATE PLANNING,"Poe,Stephen Lewis",20,B,21,7
2017 Fall,1,RMIN,4500,001,ESTATE PLANNING,"Poe,Stephen Lewis",20,C,21,7
2017 Fall,1,RMIN,4500,001,ESTATE PLANNING,"Poe,Stephen Lewis",20,D,6,2
2017 Fall,1,RMIN,4600,001,RISK MANAGEMENT,"Ma,Yu-luen",24,A,9,3
2017 Fall,1,RMIN,4600,001,RISK MANAGEMENT,"Ma,Yu-luen",24,B,15,5
2017 Fall,1,RMIN,4600,001,RISK MANAGEMENT,"Ma,Yu-luen",24,C,36,12
